 [antenna_field.dat]

  É” = 0.000 Åãplane
   --    >>-------   -------   --EÉ”--   -------   -------<< ** >>-------   -------   --EÉ∆--   -------   -------<< ** >>-------   --------<<
 É∆(deg)   FRAD.re   FRAD.im    |FRAD|    FPHASE  FGAI(dB)   **   TRAD.re   TRAD.im    |TRAD|    TPHASE  TGAI(dB)   ** TFGAI(dB)    TPHASE
 102.000  -0.04856  -0.01059   0.04970  -167.696   -5.6633   **   0.00036  -0.00371   0.00373   -84.448  -28.1536   **   -5.6389   -83.2474 
 103.000  -0.04867  -0.01022   0.04973  -168.139   -5.6582   **   0.00042  -0.00420   0.00422   -84.293  -27.0761   **   -5.6269   -83.8459 
 104.000  -0.04878  -0.00982   0.04976  -168.617   -5.6527   **   0.00048  -0.00474   0.00476   -84.154  -26.0385   **   -5.6131   -84.4632 
 105.000  -0.04890  -0.00939   0.04980  -169.130   -5.6469   **   0.00056  -0.00531   0.00534   -84.033  -25.0362   **   -5.5972   -85.0971 
 106.000  -0.04903  -0.00893   0.04983  -169.677   -5.6408   **   0.00063  -0.00594   0.00597   -83.932  -24.0657   **   -5.5788   -85.7455 
 107.000  -0.04915  -0.00844   0.04987  -170.259   -5.6344   **   0.00071  -0.00662   0.00666   -83.852  -23.1244   **   -5.5576   -86.4070 
 108.000  -0.04927  -0.00791   0.04991  -170.875   -5.6277   **   0.00080  -0.00735   0.00740   -83.794  -22.2101   **   -5.5334   -87.0806 
 109.000  -0.04940  -0.00736   0.04995  -171.524   -5.6208   **   0.00089  -0.00815   0.00819   -83.759  -21.3212   **   -5.5055   -87.7657 
 110.000  -0.04953  -0.00678   0.04999  -172.208   -5.6137   **   0.00099  -0.00900   0.00905   -83.746  -20.4565   **   -5.4736   -88.4617 
 111.000  -0.04965  -0.00616   0.05003  -172.925   -5.6064   **   0.00108  -0.00991   0.00997   -83.757  -19.6148   **   -5.4372   -89.1684 
 112.000  -0.04977  -0.00552   0.05007  -173.676   -5.5989   **   0.00119  -0.01090   0.01096   -83.790  -18.7952   **   -5.3957   -89.8858 
 113.000  -0.04988  -0.00484   0.05012  -174.460   -5.5913   **   0.00129  -0.01195   0.01201   -83.846  -17.9968   **   -5.3486   -90.6140 
 114.000  -0.04999  -0.00413   0.05016  -175.276   -5.5835   **   0.00139  -0.01307   0.01314   -83.923  -17.2190   **   -5.2953   -91.3531 
 115.000  -0.05009  -0.00339   0.05021  -176.126   -5.5757   **   0.00149  -0.01426   0.01434   -84.022  -16.4610   **   -5.2352   -92.1033 
 116.000  -0.05018  -0.00262   0.05025  -177.008   -5.5677   **   0.00159  -0.01553   0.01561   -84.142  -15.7224   **   -5.1676   -92.8651 
 117.000  -0.05027  -0.00182   0.05030  -177.922   -5.5598   **   0.00169  -0.01688   0.01696   -84.283  -15.0024   **   -5.0921   -93.6386 
 118.000  -0.05033  -0.00100   0.05034  -178.867   -5.5518   **   0.00178  -0.01830   0.01839   -84.443  -14.3007   **   -5.0080   -94.4243 
 119.000  -0.05039  -0.00014   0.05039  -179.845   -5.5438   **   0.00186  -0.01981   0.01989   -84.623  -13.6167   **   -4.9148   -95.2223 
 120.000  -0.05043   0.00075   0.05044   179.146   -5.5359   **   0.00194  -0.02139   0.02148   -84.821  -12.9499   **   -4.8120   263.9669 
 121.000  -0.05045   0.00167   0.05048   178.106   -5.5281   **   0.00200  -0.02306   0.02315   -85.037  -12.2999   **   -4.6992   263.1431 
 122.000  -0.05046   0.00261   0.05053   177.036   -5.5203   **   0.00205  -0.02482   0.02490   -85.270  -11.6664   **   -4.5760   262.3060 
 123.000  -0.05044   0.00359   0.05057   175.934   -5.5127   **   0.00209  -0.02665   0.02674   -85.521  -11.0488   **   -4.4423   261.4553 
 124.000  -0.05041   0.00458   0.05061   174.803   -5.5053   **   0.00210  -0.02858   0.02866   -85.788  -10.4469   **   -4.2979   260.5908 
 125.000  -0.05035   0.00561   0.05066   173.642   -5.4981   **   0.00210  -0.03059   0.03066   -86.070   -9.8602   **   -4.1427   259.7124 
 126.000  -0.05026   0.00666   0.05070   172.451   -5.4911   **   0.00207  -0.03268   0.03274   -86.368   -9.2884   **   -3.9770   258.8197 
 127.000  -0.05014   0.00773   0.05074   171.232   -5.4844   **   0.00202  -0.03485   0.03491   -86.681   -8.7312   **   -3.8009   257.9128 
 128.000  -0.05000   0.00883   0.05077   169.983   -5.4780   **   0.00194  -0.03711   0.03716   -87.008   -8.1882   **   -3.6147   256.9914 
 129.000  -0.04983   0.00995   0.05081   168.706   -5.4719   **   0.00183  -0.03946   0.03950   -87.349   -7.6593   **   -3.4190   256.0555 
 130.000  -0.04962   0.01109   0.05084   167.401   -5.4662   **   0.00168  -0.04188   0.04191   -87.704   -7.1440   **   -3.2143   255.1050 
 131.000  -0.04938   0.01225   0.05087   166.068   -5.4608   **   0.00149  -0.04438   0.04441   -88.072   -6.6422   **   -3.0012   254.1398 
 132.000  -0.04910   0.01343   0.05090   164.708   -5.4560   **   0.00127  -0.04696   0.04698   -88.452   -6.1535   **   -2.7804   253.1599 
 133.000  -0.04879   0.01462   0.05093   163.321   -5.4515   **   0.00100  -0.04961   0.04962   -88.845   -5.6778   **   -2.5529   252.1653 
 134.000  -0.04843   0.01582   0.05095   161.907   -5.4476   **   0.00069  -0.05233   0.05234   -89.249   -5.2147   **   -2.3193   251.1560 
 135.000  -0.04804   0.01704   0.05097   160.466   -5.4442   **   0.00032  -0.05512   0.05512   -89.666   -4.7642   **   -2.0806   250.1320 
 136.000  -0.04760   0.01827   0.05099   159.000   -5.4414   **  -0.00009  -0.05798   0.05798   -90.093   -4.3259   **   -1.8376   249.0934 
 137.000  -0.04712   0.01951   0.05100   157.509   -5.4392   **  -0.00056  -0.06089   0.06089   -90.531   -3.8997   **   -1.5913   248.0402 
 138.000  -0.04660   0.02075   0.05101   155.992   -5.4376   **  -0.00109  -0.06386   0.06387   -90.980   -3.4854   **   -1.3424   246.9724 
 139.000  -0.04603   0.02200   0.05102   154.451   -5.4367   **  -0.00168  -0.06688   0.06690   -91.439   -3.0828   **   -1.0919   245.8903 
 140.000  -0.04541   0.02325   0.05102   152.885   -5.4365   **  -0.00233  -0.06994   0.06998   -91.909   -2.6917   **   -0.8405   244.7939 
 141.000  -0.04475   0.02450   0.05101   151.296   -5.4370   **  -0.00305  -0.07304   0.07310   -92.387   -2.3121   **   -0.5891   243.6832 
 142.000  -0.04403   0.02575   0.05101   149.683   -5.4382   **  -0.00383  -0.07617   0.07627   -92.875   -1.9438   **   -0.3383   242.5585 
 143.000  -0.04327   0.02699   0.05100   148.047   -5.4403   **  -0.00468  -0.07933   0.07947   -93.373   -1.5866   **   -0.0890   241.4198 
 144.000  -0.04246   0.02822   0.05098   146.389   -5.4431   **  -0.00559  -0.08251   0.08270   -93.879   -1.2404   **    0.1583   240.2673 
 145.000  -0.04159   0.02944   0.05096   144.708   -5.4468   **  -0.00658  -0.08571   0.08596   -94.393   -0.9050   **    0.4028   239.1012 
 146.000  -0.04068   0.03065   0.05093   143.005   -5.4514   **  -0.00765  -0.08890   0.08923   -94.916   -0.5805   **    0.6442   237.9215 
 147.000  -0.03971   0.03184   0.05090   141.282   -5.4569   **  -0.00878  -0.09210   0.09252   -95.447   -0.2666   **    0.8817   236.7285 
 148.000  -0.03870   0.03301   0.05086   139.537   -5.4634   **  -0.00999  -0.09528   0.09580   -95.985    0.0367   **    1.1150   235.5224 
 149.000  -0.03763   0.03415   0.05082   137.772   -5.4708   **  -0.01127  -0.09845   0.09909   -96.531    0.3296   **    1.3436   234.3033 
 150.000  -0.03651   0.03527   0.05077   135.987   -5.4791   **  -0.01262  -0.10158   0.10236   -97.085    0.6120   **    1.5671   233.0714 
 151.000  -0.03534   0.03637   0.05071   134.182   -5.4885   **  -0.01405  -0.10468   0.10562   -97.645    0.8842   **    1.7851   231.8269 
 152.000  -0.03413   0.03743   0.05065   132.359   -5.4990   **  -0.01555  -0.10774   0.10885   -98.212    1.1461   **    1.9973   230.5700 
 153.000  -0.03286   0.03846   0.05058   130.516   -5.5104   **  -0.01711  -0.11074   0.11206   -98.785    1.3978   **    2.2033   229.3010 
 154.000  -0.03155   0.03945   0.05051   128.656   -5.5230   **  -0.01875  -0.11368   0.11522   -99.364    1.6395   **    2.4030   228.0199 
