 [antenna_field.dat]

  É” = 0.000 Åãplane
   --    >>-------   -------   --EÉ”--   -------   -------<< ** >>-------   -------   --EÉ∆--   -------   -------<< ** >>-------   --------<<
 É∆(deg)   FRAD.re   FRAD.im    |FRAD|    FPHASE  FGAI(dB)   **   TRAD.re   TRAD.im    |TRAD|    TPHASE  TGAI(dB)   ** TFGAI(dB)    TPHASE
 132.000  -0.11332  -0.05130   0.12439  -155.643   -0.2361   **  -0.01701   0.03885   0.04241   113.653   -9.5830   **    0.2415  -269.2958 
 133.000  -0.11437  -0.05096   0.12520  -155.984   -0.1795   **  -0.01746   0.03867   0.04243   114.296   -9.5789   **    0.2926  -270.2794 
 134.000  -0.11542  -0.05060   0.12602  -156.328   -0.1232   **  -0.01789   0.03842   0.04239   114.971   -9.5873   **    0.3423  -271.2988 
 135.000  -0.11647  -0.05022   0.12683  -156.676   -0.0672   **  -0.01832   0.03811   0.04228   115.681   -9.6084   **    0.3905  -272.3562 
 136.000  -0.11752  -0.04982   0.12765  -157.027   -0.0116   **  -0.01875   0.03772   0.04212   116.427   -9.6422   **    0.4372  -273.4540 
 137.000  -0.11858  -0.04941   0.12846  -157.381    0.0435   **  -0.01916   0.03726   0.04189   117.214   -9.6888   **    0.4824  -274.5948 
 138.000  -0.11963  -0.04897   0.12927  -157.738    0.0980   **  -0.01956   0.03672   0.04161   118.043   -9.7485   **    0.5261  -275.7815 
 139.000  -0.12069  -0.04852   0.13007  -158.098    0.1519   **  -0.01995   0.03612   0.04126   118.920   -9.8212   **    0.5683  -277.0176 
 140.000  -0.12173  -0.04805   0.13087  -158.461    0.2051   **  -0.02033   0.03544   0.04085   119.846   -9.9072   **    0.6090  -278.3069 
 141.000  -0.12278  -0.04756   0.13167  -158.826    0.2576   **  -0.02070   0.03468   0.04039   120.827  -10.0066   **    0.6481  -279.6537 
 142.000  -0.12381  -0.04705   0.13245  -159.194    0.3091   **  -0.02105   0.03386   0.03987   121.869  -10.1197   **    0.6858  -281.0629 
 143.000  -0.12484  -0.04652   0.13323  -159.564    0.3598   **  -0.02138   0.03296   0.03929   122.975  -10.2466   **    0.7219  -282.5398 
 144.000  -0.12586  -0.04597   0.13399  -159.937    0.4094   **  -0.02170   0.03199   0.03866   124.154  -10.3875   **    0.7567  -284.0907 
 145.000  -0.12686  -0.04539   0.13474  -160.312    0.4580   **  -0.02200   0.03095   0.03797   125.411  -10.5425   **    0.7899  -285.7227 
 146.000  -0.12786  -0.04480   0.13548  -160.689    0.5054   **  -0.02228   0.02984   0.03724   126.755  -10.7118   **    0.8218  -287.4437 
 147.000  -0.12883  -0.04419   0.13620  -161.067    0.5517   **  -0.02255   0.02865   0.03646   128.195  -10.8955   **    0.8523  -289.2626 
 148.000  -0.12979  -0.04356   0.13691  -161.448    0.5967   **  -0.02278   0.02740   0.03564   129.741  -11.0935   **    0.8814  -291.1897 
 149.000  -0.13074  -0.04291   0.13760  -161.831    0.6403   **  -0.02300   0.02609   0.03478   131.406  -11.3058   **    0.9093  -293.2364 
 150.000  -0.13166  -0.04223   0.13827  -162.215    0.6826   **  -0.02320   0.02470   0.03388   133.201  -11.5321   **    0.9358  -295.4157 
 151.000  -0.13256  -0.04154   0.13892  -162.601    0.7234   **  -0.02336   0.02325   0.03296   135.141  -11.7720   **    0.9612  -297.7422 
 152.000  -0.13344  -0.04083   0.13955  -162.989    0.7627   **  -0.02351   0.02174   0.03202   137.243  -12.0246   **    0.9855  -300.2322 
 153.000  -0.13430  -0.04009   0.14016  -163.378    0.8004   **  -0.02362   0.02016   0.03106   139.526  -12.2890   **    1.0086  -302.9035 
 154.000  -0.13513  -0.03934   0.14074  -163.769    0.8365   **  -0.02371   0.01852   0.03009   142.007  -12.5635   **    1.0306  -305.7759 
 155.000  -0.13594  -0.03857   0.14130  -164.161    0.8710   **  -0.02377   0.01683   0.02913   144.710  -12.8461   **    1.0517  -308.8704 
 156.000  -0.13671  -0.03777   0.14183  -164.554    0.9037   **  -0.02381   0.01508   0.02818   147.655  -13.1338   **    1.0718  -312.2091 
 157.000  -0.13746  -0.03696   0.14234  -164.949    0.9346   **  -0.02381   0.01327   0.02726   150.865  -13.4228   **    1.0910  -315.8141 
 158.000  -0.13817  -0.03613   0.14282  -165.346    0.9637   **  -0.02378   0.01141   0.02637   154.360  -13.7082   **    1.1094  -319.7061 
 159.000  -0.13886  -0.03528   0.14327  -165.743    0.9910   **  -0.02372   0.00951   0.02555   158.159  -13.9839   **    1.1270  -323.9026 
 160.000  -0.13950  -0.03441   0.14369  -166.142    1.0163   **  -0.02362   0.00755   0.02480   162.273  -14.2425   **    1.1438  -328.4150 
 161.000  -0.14012  -0.03353   0.14407  -166.543    1.0397   **  -0.02350   0.00555   0.02415   166.703  -14.4754   **    1.1600  -333.2453 
 162.000  -0.14070  -0.03263   0.14443  -166.944    1.0611   **  -0.02334   0.00351   0.02360   171.438  -14.6730   **    1.1756  -338.3824 
 163.000  -0.14124  -0.03171   0.14475  -167.347    1.0805   **  -0.02315   0.00144   0.02319   176.452  -14.8257   **    1.1905  -343.7986 
 164.000  -0.14174  -0.03077   0.14504  -167.750    1.0978   **  -0.02292  -0.00068   0.02293  -178.303  -14.9239   **    1.2050    10.5526 
